"Crash_ID","At_Intersection_Flag","Crash_Date","Crash_Death_Count","Crash_Non.Suspected_Serious_Injury_Count","Crash_Not_Injured_Count","Crash_Possible_Injury_Count","Crash_Severity","Crash_Suspected_Serious_Injury_Count","Crash_Total_Injury_Count","Crash_Unknown_Injury_Count","Latitude","Longitude","Street_Name","Street_Number","Driver_Alcohol_Result","Driver_Blood_Alcohol_Content_Test_Result","Driver_Drug_Test_Result","Unit_Death_Count","Unit_Description","Unit_Non.Suspected_Serious_Injury_Count","Unit_Not_Injured_Count","Unit_Possible_Injury_Count","Unit_Suspected_Serious_Injury_Count","Unit_Total_Injury_Count","Unit_Unknown_Injury_Count","Vehicle_Body_Style","Vehicle_Make","Vehicle_Model_Name","Person_Age","Person_Death_Count","Person_Ethnicity","Person_Gender","Person_Injury_Severity","Person_Not_Injured_Count","Person_Possible_Injury_Count","Person_Suspected_Serious_Injury_Count","Person_Total_Injury_Count","Person_Type","Crash_Month","Crash_Year"
14201546,FALSE,2015-01-01,0,0,1,2,"C - POSSIBLE INJURY",0,2,0,29.41565283,-98.48949509,"S ST MARYS ST",897,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","29",0,"W - WHITE","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","January",2015
14201546,FALSE,2015-01-01,0,0,1,2,"C - POSSIBLE INJURY",0,2,0,29.41565283,-98.48949509,"S ST MARYS ST",897,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","27",0,"B - BLACK","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","January",2015
14202009,FALSE,2015-01-02,0,0,0,1,"C - POSSIBLE INJURY",0,1,1,NA,NA,"SAN PEDRO AVE",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","45",0,"99 - UNKNOWN","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","January",2015
14202229,TRUE,2015-01-02,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.39135498,-98.48062232,"STEVES AVE",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","31",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","January",2015
14202694,FALSE,2015-01-02,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.36872636,-98.49600613,"S FLORES ST",5704,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","28",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","January",2015
14202697,TRUE,2015-01-02,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.38363498,-98.48251232,"WHITING AVE",601,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","18",0,"W - WHITE","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","January",2015
14203166,FALSE,2015-01-03,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.44909497,-98.48852488,"E ASHBY PL",519,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","24",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","January",2015
14203367,FALSE,2015-01-03,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,NA,NA,"SH0410",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","43",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","January",2015
14215160,TRUE,2015-01-03,0,0,2,0,"N - NOT INJURED",0,0,0,29.42414497,-98.48983231,"E COMMERCE ST",299,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","66",0,"W - WHITE","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","January",2015
14215710,FALSE,2015-01-04,0,0,2,0,"N - NOT INJURED",0,0,0,29.3587675,-98.56185824,"BYNUM ST",786,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","35",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","January",2015
14215822,FALSE,2015-01-04,1,0,0,0,"K - FATAL INJURY",0,0,1,29.37485113,-98.44133475,"DOLLARHIDE AVE",1113,"No Data","No Data","No Data",1,"3 - PEDALCYCLIST",0,0,0,0,0,0,"No Data","No Data","No Data","46",1,"W - WHITE","1 - MALE","K - FATAL INJURY",0,0,0,0,"3 - PEDALCYCLIST","January",2015
14217230,TRUE,2015-01-04,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.41946497,-98.45229232,"E COMMERCE ST",2598,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","63",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","January",2015
14203719,FALSE,2015-01-05,0,0,1,0,"N - NOT INJURED",0,0,1,NA,NA,"FREDERICKSBURG RD",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","27",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","January",2015
14206298,FALSE,2015-01-05,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,NA,NA,"US HWY 281 N",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","77",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","January",2015
14216506,TRUE,2015-01-06,0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.38014076,-98.52939897,"SL0353",3600,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","45",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","January",2015
14211790,FALSE,2015-01-07,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,NA,NA,"AUSTIN HWY",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","70",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","January",2015
14211790,FALSE,2015-01-07,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,NA,NA,"AUSTIN HWY",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","46",0,"H - HISPANIC","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","January",2015
14211822,FALSE,2015-01-07,0,0,2,0,"N - NOT INJURED",0,0,0,NA,NA,"STONE OAK PKWY",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","14",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","January",2015
14211845,FALSE,2015-01-07,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.48817496,-98.4990591,"BASSE RD",992,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,1,0,0,1,0,"No Data","No Data","No Data","22",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","January",2015
14211845,FALSE,2015-01-07,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.48817496,-98.4990591,"BASSE RD",992,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,1,0,0,1,0,"No Data","No Data","No Data","4",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","January",2015
14217235,TRUE,2015-01-07,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.49570495,-98.41234233,"KINGSTON DR",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","27",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","January",2015
14217244,FALSE,2015-01-07,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,NA,NA,"ACKERMAN RD",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","62",0,"98 - OTHER","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","January",2015
14212572,TRUE,2015-01-08,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.46662497,-98.64698227,"CULEBRA RD",8101,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","49",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","January",2015
14212720,TRUE,2015-01-08,0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.39209203,-98.51900893,"SL0353",2200,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","16",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","January",2015
14215168,FALSE,2015-01-08,0,0,1,0,"N - NOT INJURED",0,0,1,NA,NA,"CASTROVILLE RD",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","61",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","January",2015
14216249,FALSE,2015-01-09,0,0,0,1,"C - POSSIBLE INJURY",0,1,1,NA,NA,"WEST AVE",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","43",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","January",2015
14216252,TRUE,2015-01-09,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.49915496,-98.66537227,"RIDGE PATH",9114,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","18",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","January",2015
14216849,FALSE,2015-01-09,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.51900496,-98.6634171,"GUILBEAU RD",9172,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","13",0,"H - HISPANIC","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","January",2015
14216462,FALSE,2015-01-10,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.58182307,-98.34508543,"SL1604",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","58",0,"W - WHITE","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","January",2015
14221220,TRUE,2015-01-12,0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.44093333,-98.46880048,"COLITA ST",190,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","73",0,"H - HISPANIC","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","January",2015
14273051,FALSE,2015-01-29,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,NA,NA,"NW 410 LOOP",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","No Data",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","January",2015
14273061,FALSE,2015-01-30,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,NA,NA,"VANCE JACKSON RD",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","7",0,"A - ASIAN","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","January",2015
14273062,FALSE,2015-01-30,0,0,3,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,NA,NA,"N LOOP 1604 W",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","84",0,"99 - UNKNOWN","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","January",2015
14273062,FALSE,2015-01-30,0,0,3,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,NA,NA,"N LOOP 1604 W",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","43",0,"99 - UNKNOWN","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","January",2015
14266488,FALSE,2015-02-02,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,NA,NA,"SAN PEDRO AVE",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","58",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","February",2015
14285879,TRUE,2015-02-04,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.41115498,-98.52914231,"SALTILLO ST",1101,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","48",0,"H - HISPANIC","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","February",2015
14264442,FALSE,2015-02-08,1,0,0,0,"K - FATAL INJURY",0,0,2,29.44731471,-98.54703942,"CULEBRA RD",2481,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","58",1,"99 - UNKNOWN","2 - FEMALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","February",2015
14265935,FALSE,2015-02-08,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.54311683,-98.51221268,"WEST AVE",11332,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","43",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","February",2015
14265952,FALSE,2015-02-08,0,1,0,1,"B - SUSPECTED MINOR INJURY",0,2,0,NA,NA,"US HWY 281",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","13",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","February",2015
14266436,TRUE,2015-02-08,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.37154498,-98.49720232,"BRISTOL",100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","45",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","February",2015
14275776,FALSE,2015-02-08,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.36037477,-98.49250423,"S FLORES ST",6505,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","25",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","February",2015
14264503,TRUE,2015-02-09,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.52303496,-98.61738228,"WHITBY RD",6599,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","49",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","February",2015
14266485,TRUE,2015-02-09,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.42430497,-98.57829229,"W OLD US HIGHWAY 90",838,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","37",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","February",2015
14266611,FALSE,2015-02-09,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.41773334,-98.50335859,"ROSA VERDE",346,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","48",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","February",2015
14269241,TRUE,2015-02-09,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.57823494,-98.44183232,"JONES MALTSBERGER RD",14998,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","29",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","February",2015
14273208,TRUE,2015-02-10,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.47336496,-98.5349123,"FREDERICKSBURG RD",3332,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","53",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","February",2015
14274326,TRUE,2015-02-10,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.42749497,-98.49323231,"E TRAVIS ST",108,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","37",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","February",2015
14278669,FALSE,2015-02-10,0,0,2,0,"N - NOT INJURED",0,0,0,29.39738637,-98.45883501,"KAYTON AVE",803,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","36",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","February",2015
14270774,FALSE,2015-02-11,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.60823327,-98.41916212,"BULVERDE RD",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","57",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","February",2015
14271116,TRUE,2015-02-11,0,0,1,0,"N - NOT INJURED",0,0,1,29.36199498,-98.43789233,"GOLIAD RD",2328,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","31",0,"H - HISPANIC","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","February",2015
14272482,FALSE,2015-02-12,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.5461293,-98.36940338,"OCONNOR RD",11526,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","50",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","February",2015
14272712,FALSE,2015-02-12,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.45576469,-98.50103953,"W HUISACHE AVE",503,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","46",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","February",2015
14273338,FALSE,2015-02-12,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.52164879,-98.47686127,"AIRPORT BLVD",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","48",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","February",2015
14274289,FALSE,2015-02-12,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,NA,NA,"APPLEWHITE RD",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","58",0,"B - BLACK","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","February",2015
14278630,TRUE,2015-02-12,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,NA,NA,"POTRANCO",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","21",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","February",2015
14272557,TRUE,2015-02-13,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.48393285,-98.40319197,"IH0035",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","54",0,"W - WHITE","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","February",2015
14272945,FALSE,2015-02-13,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,NA,NA,"SONTERRA PL",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","82",0,"W - WHITE","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","February",2015
14272985,FALSE,2015-02-13,0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.42614401,-98.41058008,"SKELTON DR",4323,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","33",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","February",2015
14273017,FALSE,2015-02-13,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.42947881,-98.40555051,"SL0013",147,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","64",0,"W - WHITE","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","February",2015
14273321,FALSE,2015-02-13,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.4036194,-98.63595149,"WESTROCK DR",7410,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","16",0,"99 - UNKNOWN","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","February",2015
14273914,TRUE,2015-02-13,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.52350491,-98.41100543,"FM2252",9198,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","50",0,"H - HISPANIC","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","February",2015
14275770,TRUE,2015-02-14,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.33734499,-98.61467229,"FISHERS BEND DR",5941,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","11",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","February",2015
14278679,FALSE,2015-02-14,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.42216363,-98.45579822,"CENTER ST",1542,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","5",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","February",2015
14275043,TRUE,2015-02-15,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.44849497,-98.58757229,"CULEBRA RD",4158,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","17",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","February",2015
14278057,TRUE,2015-02-15,0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.42174497,-98.52776231,"SAN FERNANDO ST",2499,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","53",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","February",2015
14275814,TRUE,2015-02-16,1,0,1,0,"K - FATAL INJURY",0,0,0,29.51599959,-98.41104889,"IH0410",NA,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","51",1,"W - WHITE","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","February",2015
14275865,FALSE,2015-02-16,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,NA,NA,"CALLAGHAN RD",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","12",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","February",2015
14277692,FALSE,2015-02-16,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,NA,NA,"W HAUSMAN RD",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","59",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","February",2015
14278569,FALSE,2015-02-17,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.51061009,-98.63097904,"SH0016",7686,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","25",0,"99 - UNKNOWN","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","February",2015
14281406,FALSE,2015-02-17,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.37469498,-98.41986233,"E SOUTHCROSS BLVD",3800,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","51",0,"W - WHITE","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","February",2015
14281432,FALSE,2015-02-18,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.39907755,-98.45673019,"S GEVERS ST",2039,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","22",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","February",2015
