Crash_ID,At_Intersection_Flag,Crash_Date,Crash_Death_Count,Crash_Non.Suspected_Serious_Injury_Count,Crash_Not_Injured_Count,Crash_Possible_Injury_Count,Crash_Severity,Crash_Suspected_Serious_Injury_Count,Crash_Total_Injury_Count,Crash_Unknown_Injury_Count,Latitude,Longitude,Street_Name,Street_Number,Driver_Alcohol_Result,Driver_Blood_Alcohol_Content_Test_Result,Driver_Drug_Test_Result,Unit_Death_Count,Unit_Description,Unit_Non.Suspected_Serious_Injury_Count,Unit_Not_Injured_Count,Unit_Possible_Injury_Count,Unit_Suspected_Serious_Injury_Count,Unit_Total_Injury_Count,Unit_Unknown_Injury_Count,Person_Age,Person_Death_Count,Person_Ethnicity,Person_Gender,Person_Injury_Severity,Person_Not_Injured_Count,Person_Possible_Injury_Count,Person_Suspected_Serious_Injury_Count,Person_Total_Injury_Count,Person_Type,Crash_Month,Crash_Year
13410815,FALSE,8/19/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.36062759,-98.55841889,PRICE AVE,504,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,32,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,August,2013
13411738,TRUE,8/20/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.45581497,-98.49180231,MCCULLOUGH AVE,2798,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,26,0,W - WHITE,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,August,2013
13413978,FALSE,8/22/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.51802388,-98.41093327,FM2252,8606,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,40,0,B - BLACK,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,August,2013
13415073,TRUE,8/22/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.41829497,-98.5555823,S GENERAL MCMULLEN DR,898,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,27,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,August,2013
13415117,TRUE,8/22/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.45009497,-98.49396231,N MAIN AVE,2198,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,22,0,W - WHITE,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,August,2013
13415438,FALSE,8/22/13,0,1,0,0,B - SUSPECTED MINOR INJURY,0,1,1,29.44115229,-98.52997977,N HAMILTON ST,1300,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,42,0,H - HISPANIC,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,August,2013
13415273,TRUE,8/23/13,0,0,6,0,N - NOT INJURED,0,0,0,29.35849978,-98.56189185,SL0013,3699,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,1,0,0,0,0,49,0,H - HISPANIC,2 - FEMALE,N - NOT INJURED,1,0,0,0,4 - PEDESTRIAN,August,2013
13416092,FALSE,8/24/13,0,1,2,0,B - SUSPECTED MINOR INJURY,0,1,0,29.52495811,-98.44254105,NACOGDOCHES RD,2904,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,30,0,W - WHITE,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,August,2013
13464714,TRUE,9/11/13,0,0,1,0,N - NOT INJURED,0,0,1,29.49951496,-98.58896229,WURZBACH RD,7000,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,1,0,0,0,0,33,0,H - HISPANIC,1 - MALE,N - NOT INJURED,1,0,0,0,3 - PEDALCYCLIST,September,2013
13464687,TRUE,9/17/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.41965498,-98.64505228,MEADOW WAY DR,1552,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,19,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,September,2013
13472170,FALSE,9/22/13,0,1,4,0,B - SUSPECTED MINOR INJURY,0,1,0,29.33572499,-98.5549623,ANNAROSE LN,3000,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,9,0,H - HISPANIC,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,September,2013
13464085,FALSE,9/23/13,0,0,0,1,C - POSSIBLE INJURY,0,1,1,29.44891228,-98.54124269,WAVERLY AVE,1933,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,22,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,September,2013
13469730,FALSE,9/26/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.42643035,-98.49611082,W HOUSTON ST,301,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,0,1,1,0,18,0,H - HISPANIC,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,3 - PEDALCYCLIST,September,2013
13469430,FALSE,9/27/13,1,0,1,0,K - FATAL INJURY,0,0,0,29.47533873,-98.53687008,FREDERICKSBURG RD,3452,No Data,No Data,No Data,1,4 - PEDESTRIAN,0,0,0,0,0,0,79,1,H - HISPANIC,1 - MALE,K - FATAL INJURY,0,0,0,0,4 - PEDESTRIAN,September,2013
13481466,FALSE,9/27/13,0,0,0,1,C - POSSIBLE INJURY,0,1,1,29.36163487,-98.49304804,E MAYFIELD BLVD,597,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,61,0,W - WHITE,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,September,2013
13470178,TRUE,9/28/13,0,0,1,0,N - NOT INJURED,0,0,1,29.43393497,-98.58756229,S ACME RD,100,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,0,0,1,55,0,H - HISPANIC,1 - MALE,99 - UNKNOWN,0,0,0,0,4 - PEDESTRIAN,September,2013
13473927,TRUE,9/28/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.42400497,-98.48896231,E COMMERCE ST,399,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,66,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,September,2013
13473927,TRUE,9/28/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.42400497,-98.48896231,E COMMERCE ST,399,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,1,0,0,0,0,31,0,H - HISPANIC,1 - MALE,N - NOT INJURED,1,0,0,0,4 - PEDESTRIAN,September,2013
13470480,TRUE,9/29/13,0,0,2,2,C - POSSIBLE INJURY,0,2,0,29.43901497,-98.48452232,N ST MARYS ST,1598,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,28,0,W - WHITE,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,September,2013
13470480,TRUE,9/29/13,0,0,2,2,C - POSSIBLE INJURY,0,2,0,29.43901497,-98.48452232,N ST MARYS ST,1598,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,26,0,98 - OTHER,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,September,2013
13471703,FALSE,9/30/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.52593129,-98.56125251,PARKDALE DR,3857,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,15,0,B - BLACK,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,September,2013
13479504,TRUE,9/30/13,0,1,0,0,B - SUSPECTED MINOR INJURY,0,1,1,29.42809497,-98.45798232,LOCKHART,248,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,9,0,H - HISPANIC,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,September,2013
13474622,FALSE,10/1/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.38496938,-98.50279078,S FLORES ST,4054,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,31,0,W - WHITE,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,October,2013
13474710,TRUE,10/1/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.46913229,-98.56996215,SS0421,1598,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,87,0,W - WHITE,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,October,2013
13474716,TRUE,10/1/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.44517089,-98.52495044,SS0421,1101,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,35,0,W - WHITE,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,October,2013
13475393,FALSE,10/1/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.56842494,-98.37735234,DREAMWOOD DR,13800,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,15,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,October,2013
13475500,FALSE,10/1/13,0,1,2,0,B - SUSPECTED MINOR INJURY,0,1,0,29.4698102,-98.57130409,SS0421,1693,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,71,0,B - BLACK,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,October,2013
13477485,FALSE,10/2/13,0,2,0,0,B - SUSPECTED MINOR INJURY,0,2,1,29.50908651,-98.64351792,MAINLAND DR,7739,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,41,0,B - BLACK,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,October,2013
13477485,FALSE,10/2/13,0,2,0,0,B - SUSPECTED MINOR INJURY,0,2,1,29.50908651,-98.64351792,MAINLAND DR,7739,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,18,0,B - BLACK,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,October,2013
13479899,TRUE,10/2/13,0,0,0,0,A - SUSPECTED SERIOUS INJURY,1,1,1,29.43550497,-98.5283323,LEAL ST,1601,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,20,0,H - HISPANIC,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,October,2013
13477420,TRUE,10/3/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.41946497,-98.44753233,E COMMERCE ST,2800,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,3,0,B - BLACK,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,October,2013
13477663,FALSE,10/3/13,0,1,0,0,B - SUSPECTED MINOR INJURY,0,1,1,29.37539498,-98.52369376,BRIGHTON,1201,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,25,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,October,2013
13478881,FALSE,10/3/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.39080833,-98.44832233,CLARK AVE,2282,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,0,1,1,0,57,0,B - BLACK,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,3 - PEDALCYCLIST,October,2013
13479678,TRUE,10/3/13,0,0,0,1,C - POSSIBLE INJURY,0,1,1,29.54457495,-98.61788157,PRUE RD,6600,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,16,0,W - WHITE,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,October,2013
13479460,TRUE,10/4/13,0,1,0,0,B - SUSPECTED MINOR INJURY,0,1,1,29.42925497,-98.48851231,JEFFERSON ST,400,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,39,0,W - WHITE,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,October,2013
13479894,FALSE,10/4/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.43065765,-98.51053799,N COLORADO ST,500,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,43,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,October,2013
13481148,TRUE,10/4/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.42806498,-98.62997228,CANYONWOOD LN,616,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,22,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,October,2013
13481749,TRUE,10/5/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.46733496,-98.5289123,FREDERICKSBURG RD,2450,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,21,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,October,2013
13540215,FALSE,10/23/13,0,0,0,0,A - SUSPECTED SERIOUS INJURY,1,1,1,29.45592497,-98.5458423,MORNING GLORY DR,100,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,63,0,H - HISPANIC,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,October,2013
13545572,TRUE,10/24/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.43008497,-98.50461231,N MEDINA,500,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,40,0,W - WHITE,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,October,2013
13533279,FALSE,10/26/13,1,0,2,0,K - FATAL INJURY,0,0,0,29.33716499,-98.50387898,W ANSLEY BLVD,101,No Data,No Data,No Data,1,4 - PEDESTRIAN,0,0,0,0,0,0,68,1,H - HISPANIC,2 - FEMALE,K - FATAL INJURY,0,0,0,0,4 - PEDESTRIAN,October,2013
13525994,FALSE,10/30/13,0,0,4,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.44946074,-98.56990574,CULEBRA RD,3521,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,50,0,H - HISPANIC,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,October,2013
13526241,FALSE,10/30/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.40907121,-98.40550699,SL0013,1400,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,57,0,B - BLACK,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,October,2013
13529480,TRUE,10/31/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.52050503,-98.41096594,FM2252,8898,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,48,0,W - WHITE,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,October,2013
13526132,FALSE,11/1/13,1,0,3,0,K - FATAL INJURY,0,0,0,29.40429376,-98.52007205,FRIO CITY RD,432,No Data,No Data,No Data,1,4 - PEDESTRIAN,0,0,0,0,0,0,21,1,H - HISPANIC,1 - MALE,K - FATAL INJURY,0,0,0,0,4 - PEDESTRIAN,November,2013
13528788,TRUE,11/2/13,0,0,0,1,C - POSSIBLE INJURY,0,1,1,29.45399497,-98.5531223,VARSITY DR,100,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,26,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,November,2013
13534995,TRUE,11/5/13,0,0,0,1,C - POSSIBLE INJURY,0,1,0,29.34766499,-98.5505723,GLENGARDEN DR,7918,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,20,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,November,2013
13535147,TRUE,11/6/13,0,0,1,3,C - POSSIBLE INJURY,0,3,0,29.57354494,-98.46989231,HEIMER RD,700,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,13,0,W - WHITE,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,November,2013
13535147,TRUE,11/6/13,0,0,1,3,C - POSSIBLE INJURY,0,3,0,29.57354494,-98.46989231,HEIMER RD,700,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,14,0,A - ASIAN,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,November,2013
13535147,TRUE,11/6/13,0,0,1,3,C - POSSIBLE INJURY,0,3,0,29.57354494,-98.46989231,HEIMER RD,700,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,14,0,W - WHITE,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,November,2013
13543652,FALSE,11/6/13,0,0,1,0,N - NOT INJURED,0,0,1,29.49427727,-98.5259823,WEST AVE,3500,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,1,0,0,0,0,34,0,W - WHITE,1 - MALE,N - NOT INJURED,1,0,0,0,4 - PEDESTRIAN,November,2013
13535005,FALSE,11/7/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.43563162,-98.71025476,FM1957,11085,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,22,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,November,2013
13537983,TRUE,11/7/13,1,0,1,0,K - FATAL INJURY,0,0,0,29.480098,-98.5349323,VANCE JACKSON RD,902,No Data,No Data,No Data,1,4 - PEDESTRIAN,0,0,0,0,0,0,30,1,H - HISPANIC,1 - MALE,K - FATAL INJURY,0,0,0,0,4 - PEDESTRIAN,November,2013
13538910,TRUE,11/7/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.41344497,-98.43685233,MARTIN LUTHER KING DR,2998,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,59,0,B - BLACK,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,November,2013
13538263,FALSE,11/8/13,0,0,0,0,A - SUSPECTED SERIOUS INJURY,1,1,1,29.41992205,-98.53117011,GUADALUPE ST,2805,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,59,0,B - BLACK,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,November,2013
13538723,TRUE,11/9/13,0,0,2,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.39532498,-98.45898232,AVANT AVE,798,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,0,1,1,0,10,0,W - WHITE,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,3 - PEDALCYCLIST,November,2013
13539280,FALSE,11/9/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,2,2,0,29.34731402,-98.61301973,FM2536,5915,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,61,0,W - WHITE,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,November,2013
13539280,FALSE,11/9/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,2,2,0,29.34731402,-98.61301973,FM2536,5915,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,6,0,W - WHITE,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,November,2013
13540364,TRUE,11/9/13,0,1,2,0,B - SUSPECTED MINOR INJURY,0,1,0,29.38569498,-98.45680232,S GEVERS ST,3500,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,70,0,B - BLACK,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,November,2013
13538686,FALSE,11/10/13,0,0,0,0,A - SUSPECTED SERIOUS INJURY,1,1,1,29.44064497,-98.49542084,W CYPRESS ST,196,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,24,0,H - HISPANIC,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,November,2013
13539209,FALSE,11/10/13,0,1,0,0,B - SUSPECTED MINOR INJURY,0,1,1,29.50183829,-98.50604231,JACKSON KELLER RD,853,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,14,0,H - HISPANIC,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,November,2013
13539235,FALSE,11/10/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.41874225,-98.55988916,S SAN EDUARDO AVE,897,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,45,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,November,2013
13543318,TRUE,11/11/13,0,0,0,1,C - POSSIBLE INJURY,0,1,1,29.43782497,-98.5415923,NW 24TH ST,898,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,20,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,November,2013
13543545,FALSE,11/11/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.41015672,-98.47326232,S HACKBERRY ST,912,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,48,0,H - HISPANIC,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,November,2013
13543525,FALSE,11/12/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.42702498,-98.48334231,BONHAM,500,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,31,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,November,2013
13543590,TRUE,11/12/13,0,1,0,0,B - SUSPECTED MINOR INJURY,0,1,1,29.42373497,-98.48772232,E COMMERCE ST,501,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,42,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,November,2013
13543689,TRUE,11/12/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.38865464,-98.40460184,SL0013,2328,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,11,0,W - WHITE,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,November,2013
13545925,TRUE,11/12/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.45298497,-98.5603723,CAMINO SANTA MARIA ST,499,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,22,0,W - WHITE,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,November,2013
13548189,TRUE,11/12/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.51027028,-98.39001349,FM1976,5100,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,39,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,November,2013
13546364,TRUE,11/13/13,0,1,2,0,B - SUSPECTED MINOR INJURY,0,1,0,29.45573497,-98.5327723,LAKE BLVD,200,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,50,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,November,2013
13610503,FALSE,12/6/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.42763212,-98.4799929,NOLAN ST,217,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,17,0,W - WHITE,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,December,2013
13597053,FALSE,12/9/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.52520195,-98.56816529,WURZBACH RD,8865,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,55,0,B - BLACK,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,December,2013
13597124,TRUE,12/9/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.36199498,-98.43789233,GOLIAD RD,2328,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,54,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,December,2013
13591357,TRUE,12/10/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.44071497,-98.52543231,W POPLAR ST,2099,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,68,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,December,2013
13596154,TRUE,12/10/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.44702497,-98.49420231,N MAIN AVE,1898,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,28,0,W - WHITE,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,December,2013
13596737,TRUE,12/10/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.48658496,-98.5260023,WEST AVE,2900,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,45,0,W - WHITE,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,December,2013
13606822,TRUE,12/10/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.43208497,-98.52646231,W MARTIN ST,3100,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,72,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,December,2013
13593636,FALSE,12/11/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.41694219,-98.53275357,CHIHUAHUA ST,2484,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,4,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,December,2013
13596242,FALSE,12/12/13,0,0,1,1,C - POSSIBLE INJURY,0,1,3,29.48126014,-98.35896851,FM0078,6595,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,18,0,B - BLACK,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,December,2013
